-6.2733409258, 30.8577126580, 0.0000000000
-6.2733409258, 30.8577126580, 0.0000000000
-6.4027801329, 30.7624974821, 0.0000000000
-6.4027801329, 30.7624974821, 0.0000000000
-6.6258709582, 30.5954858369, 0.0000000000
-6.6258709582, 30.5954858369, 0.0000000000
-6.7216610718, 30.5226285727, 0.0000000000
-6.7216610718, 30.5226285727, 0.0000000000
-6.8470156776, 30.4262282447, 0.0000000000
-6.8470156776, 30.4262282447, 0.0000000000
-6.9712089433, 30.3295252326, 0.0000000000
-6.9712089433, 30.3295252326, 0.0000000000
-7.1904645299, 30.1558466986, 0.0000000000
-7.1904645299, 30.1558466986, 0.0000000000
-7.3114329980, 30.0583809752, 0.0000000000
-7.3114329980, 30.0583809752, 0.0000000000
-7.6249225430, 29.8002236127, 0.0000000000
-7.6249225430, 29.8002236127, 0.0000000000
-7.7417217488, 29.7019378675, 0.0000000000
-7.7417217488, 29.7019378675, 0.0000000000
-7.9550694285, 29.5193837852, 0.0000000000
-7.9550694285, 29.5193837852, 0.0000000000
-8.0686333982, 29.4205880168, 0.0000000000
-8.0686333982, 29.4205880168, 0.0000000000
-8.2792179042, 29.2343353316, 0.0000000000
-8.2792179042, 29.2343353316, 0.0000000000
-8.4879387718, 29.0457242657, 0.0000000000
-8.4879387718, 29.0457242657, 0.0000000000
-8.8016811653, 28.7544533497, 0.0000000000
-8.8016811653, 28.7544533497, 0.0000000000
-9.0054865296, 28.5600815132, 0.0000000000
-9.0054865296, 28.5600815132, 0.0000000000
-9.1083732426, 28.4603654687, 0.0000000000
-9.1083732426, 28.4603654687, 0.0000000000
-9.5076622569, 28.0629003554, 0.0000000000
-9.5076622569, 28.0629003554, 0.0000000000
-9.8983977254, 27.6570342724, 0.0000000000
-9.8983977254, 27.6570342724, 0.0000000000
-10.1824879225, 27.3507950515, 0.0000000000
-10.1824879225, 27.3507950515, 0.0000000000
-10.5575264355, 26.9312239162, 0.0000000000
-10.5575264355, 26.9312239162, 0.0000000000
-10.8390087109, 26.6041916555, 0.0000000000
-10.8390087109, 26.6041916555, 0.0000000000
-11.2930368827, 26.0530855161, 0.0000000000
-11.2930368827, 26.0530855161, 0.0000000000
-11.7134967212, 25.5144644558, 0.0000000000
-11.7134967212, 25.5144644558, 0.0000000000
-12.1397707188, 24.9376729277, 0.0000000000
-12.1397707188, 24.9376729277, 0.0000000000
-12.4592102809, 24.4830337175, 0.0000000000
-12.4592102809, 24.4830337175, 0.0000000000
-12.8289677896, 23.9301653704, 0.0000000000
-12.8289677896, 23.9301653704, 0.0000000000
-13.1245503913, 23.4654804719, 0.0000000000
-13.1245503913, 23.4654804719, 0.0000000000
-13.5805432031, 22.7036277079, 0.0000000000
-13.5805432031, 22.7036277079, 0.0000000000
-14.0572275542, 21.8388399902, 0.0000000000
-14.0572275542, 21.8388399902, 0.0000000000
-14.2998298818, 21.3669581984, 0.0000000000
-14.2998298818, 21.3669581984, 0.0000000000
-14.6472863191, 20.6466272472, 0.0000000000
-14.6472863191, 20.6466272472, 0.0000000000
-14.9366893054, 19.9993273944, 0.0000000000
-14.9366893054, 19.9993273944, 0.0000000000
-15.1384977442, 19.5174841798, 0.0000000000
-15.1384977442, 19.5174841798, 0.0000000000
-15.3944332923, 18.8630660088, 0.0000000000
-15.3944332923, 18.8630660088, 0.0000000000
-15.6308252530, 18.2060162161, 0.0000000000
-15.6308252530, 18.2060162161, 0.0000000000
-15.7708959088, 17.7873632270, 0.0000000000
-15.7708959088, 17.7873632270, 0.0000000000
-15.9580665720, 17.1855995594, 0.0000000000
-15.9580665720, 17.1855995594, 0.0000000000
-16.1440796949, 16.5267614967, 0.0000000000
-16.1440796949, 16.5267614967, 0.0000000000
-16.3430746991, 15.7295052920, 0.0000000000
-16.3430746991, 15.7295052920, 0.0000000000
-16.4767241294, 15.1169862718, 0.0000000000
-16.4767241294, 15.1169862718, 0.0000000000
-16.6947224477, 13.8884103759, 0.0000000000
-16.6947224477, 13.8884103759, 0.0000000000
-16.8018854051, 13.0786467162, 0.0000000000
-16.8018854051, 13.0786467162, 0.0000000000
-16.8635472544, 12.4664143300, 0.0000000000
-16.8635472544, 12.4664143300, 0.0000000000
-16.9276984805, 11.4745415330, 0.0000000000
-16.9276984805, 11.4745415330, 0.0000000000
-16.9447108875, 10.8771135195, 0.0000000000
-16.9447108875, 10.8771135195, 0.0000000000
-16.9451556926, 10.2784852045, 0.0000000000
-16.9451556926, 10.2784852045, 0.0000000000
-16.9360917611, 9.8800135886, 0.0000000000
-16.9360917611, 9.8800135886, 0.0000000000
-16.9082691807, 9.2833102180, 0.0000000000
-16.9082691807, 9.2833102180, 0.0000000000
-16.8951684530, 9.0848285025, 0.0000000000
-16.8951684530, 9.0848285025, 0.0000000000
-16.8631857095, 8.6887108038, 0.0000000000
-16.8631857095, 8.6887108038, 0.0000000000
-16.8442946048, 8.4911709906, 0.0000000000
-16.8442946048, 8.4911709906, 0.0000000000
-16.8234644319, 8.2940255538, 0.0000000000
-16.8234644319, 8.2940255538, 0.0000000000
-16.7458706852, 7.6811230090, 0.0000000000
-16.7458706852, 7.6811230090, 0.0000000000
-16.6813785049, 7.2620573137, 0.0000000000
-16.6813785049, 7.2620573137, 0.0000000000
-16.5696456582, 6.6485827504, 0.0000000000
-16.5696456582, 6.6485827504, 0.0000000000
-16.4272983447, 5.9959064747, 0.0000000000
-16.4272983447, 5.9959064747, 0.0000000000
-16.2716745418, 5.3871663032, 0.0000000000
-16.2716745418, 5.3871663032, 0.0000000000
-16.0185843160, 4.5474543977, 0.0000000000
-16.0185843160, 4.5474543977, 0.0000000000
-15.7205678557, 3.7155040241, 0.0000000000
-15.7205678557, 3.7155040241, 0.0000000000
-15.4519345504, 3.0651115751, 0.0000000000
-15.4519345504, 3.0651115751, 0.0000000000
-15.3442955024, 2.8250293825, 0.0000000000
-15.3442955024, 2.8250293825, 0.0000000000
-15.1531236868, 2.4228373319, 0.0000000000
-15.1531236868, 2.4228373319, 0.0000000000
-15.0329189920, 2.1840596894, 0.0000000000
-15.0329189920, 2.1840596894, 0.0000000000
-14.8637922995, 1.8644193723, 0.0000000000
-14.8637922995, 1.8644193723, 0.0000000000
-14.5960622445, 1.3927675427, 0.0000000000
-14.5960622445, 1.3927675427, 0.0000000000
-14.4002782366, 1.0712077813, 0.0000000000
-14.4002782366, 1.0712077813, 0.0000000000
-14.0992699454, 0.6101623751, 0.0000000000
-14.0992699454, 0.6101623751, 0.0000000000
-13.9046221756, 0.3311623367, 0.0000000000
-13.9046221756, 0.3311623367, 0.0000000000
-13.7671155922, 0.1422716927, 0.0000000000
-13.7671155922, 0.1422716927, 0.0000000000
-13.5989472447, -0.0801447471, 0.0000000000
-13.5989472447, -0.0801447471, 0.0000000000
-13.1264624453, -0.6593287792, 0.0000000000
-13.1264624453, -0.6593287792, 0.0000000000
-12.9534801645, -0.8561036650, 0.0000000000
-12.9534801645, -0.8561036650, 0.0000000000
-12.6799148899, -1.1522268481, 0.0000000000
-12.6799148899, -1.1522268481, 0.0000000000
-12.5843830083, -1.2515236698, 0.0000000000
-12.5843830083, -1.2515236698, 0.0000000000
-12.2863032323, -1.5485244611, 0.0000000000
-12.2863032323, -1.5485244611, 0.0000000000
-12.0764994394, -1.7465425453, 0.0000000000
-12.0764994394, -1.7465425453, 0.0000000000
-11.7232850681, -2.0607969174, 0.0000000000
-11.7232850681, -2.0607969174, 0.0000000000
-11.4899913217, -2.2560115488, 0.0000000000
-11.4899913217, -2.2560115488, 0.0000000000
-11.0974465747, -2.5638612042, 0.0000000000
-11.0974465747, -2.5638612042, 0.0000000000
-10.9694070271, -2.6589636267, 0.0000000000
-10.9694070271, -2.6589636267, 0.0000000000
-10.8991084448, -2.7101098777, 0.0000000000
-10.8991084448, -2.7101098777, 0.0000000000
-10.7673180565, -2.8039956134, 0.0000000000
-10.7673180565, -2.8039956134, 0.0000000000
-10.4541006668, -3.0169842195, 0.0000000000
-10.4541006668, -3.0169842195, 0.0000000000
-10.2647849738, -3.1390463683, 0.0000000000
-10.2647849738, -3.1390463683, 0.0000000000
-10.0672356614, -3.2612611028, 0.0000000000
-10.0672356614, -3.2612611028, 0.0000000000
-9.7721451814, -3.4343564731, 0.0000000000
-9.7721451814, -3.4343564731, 0.0000000000
-9.8577430463, -3.3852895463, 0.0000000000
-9.8577430463, -3.3852895463, 0.0000000000
